bank,kredit_id,oy,mijoz_turi,tarmoq,summa,stavka_foiz,muddat_oy,tasnif
Hamkor Bank,HAM001372,2025-11,jismoniy,qishloq_xoj,8802483,15.44,84,shubhali
Hamkor Bank,HAM001373,2025-10,jismoniy,qishloq_xoj,27190196,25.39,60,standart
Hamkor Bank,HAM001374,2026-02,jismoniy,xizmat,540185726,16.75,18,standart
Hamkor Bank,HAM001375,2026-01,jismoniy,qurilish,139056659,26.93,6,standart
Hamkor Bank,HAM001376,2025-12,yuridik,qurilish,36031367,20.07,18,standart
Hamkor Bank,HAM001377,2026-02,jismoniy,qishloq_xoj,8820904921,17.13,84,standart
Hamkor Bank,HAM001378,2026-01,jismoniy,qishloq_xoj,2261738919,19.46,60,standart
Hamkor Bank,HAM001379,2026-01,jismoniy,qishloq_xoj,3225374547,17.43,6,standartdan_past
Hamkor Bank,HAM001380,2025-12,yuridik,savdo,4853245599,19.05,24,standart
Hamkor Bank,HAM001381,2026-01,yuridik,qurilish,1110550,18.47,6,standartdan_past
Hamkor Bank,HAM001382,2026-03,jismoniy,qurilish,76503164,19.86,24,standart
Hamkor Bank,HAM001383,2026-02,yuridik,qurilish,5768712,17.6,24,standart
Hamkor Bank,HAM001384,2025-12,yuridik,qishloq_xoj,3660680693,28.67,6,standart
Hamkor Bank,HAM001385,2025-11,yuridik,qishloq_xoj,33572880,26.1,36,standart
Hamkor Bank,HAM001386,2026-01,yuridik,qurilish,749991409,31.36,24,standart
Hamkor Bank,HAM001387,2025-10,jismoniy,savdo,320351521,23.4,36,standart
Hamkor Bank,HAM001388,2025-10,jismoniy,xizmat,165251773,33.83,36,standart
Hamkor Bank,HAM001389,2026-02,yuridik,qishloq_xoj,6395529700,18.81,24,standart
Hamkor Bank,HAM001390,2025-10,yuridik,sanoat,158615022,15.14,12,standart
Hamkor Bank,HAM001391,2025-11,jismoniy,savdo,40088369,27.48,36,standart
Hamkor Bank,HAM001392,2025-10,jismoniy,xizmat,2588539709,15.9,12,standart
Hamkor Bank,HAM001393,2026-01,yuridik,savdo,15281705,31.37,24,standart
Hamkor Bank,HAM001394,2025-12,yuridik,qurilish,1275549,16.88,12,standart
Hamkor Bank,HAM001395,2025-12,jismoniy,xizmat,6495807,31.18,24,standartdan_past
Hamkor Bank,HAM001396,2025-10,jismoniy,xizmat,1410485,30.37,18,standart
Hamkor Bank,HAM001397,2026-02,jismoniy,sanoat,1505155824,29.96,18,standart
Hamkor Bank,HAM001398,2026-03,yuridik,savdo,224794965,22.18,36,standartdan_past
Hamkor Bank,HAM001399,2025-12,jismoniy,sanoat,9084456,22.39,60,standart
Hamkor Bank,HAM001400,2025-10,yuridik,qishloq_xoj,207789819,31.43,60,standart
Hamkor Bank,HAM001401,2026-03,jismoniy,qurilish,1832950135,30.46,18,standart
Hamkor Bank,HAM001402,2025-10,jismoniy,qishloq_xoj,349441610,20.53,24,standart
Hamkor Bank,HAM001403,2026-03,jismoniy,savdo,979891461,22.9,84,standartdan_past
Hamkor Bank,HAM001404,2026-03,jismoniy,qishloq_xoj,106010465,28.46,36,standart
Hamkor Bank,HAM001405,2026-03,yuridik,xizmat,727223201,23.0,24,standart
Hamkor Bank,HAM001406,2025-12,jismoniy,xizmat,1295932,33.25,60,shubhali
Hamkor Bank,HAM001407,2026-03,yuridik,qishloq_xoj,5570770351,23.45,18,standart
Hamkor Bank,HAM001408,2025-12,jismoniy,sanoat,230865858,32.89,12,standart
Hamkor Bank,HAM001409,2025-12,yuridik,savdo,10828243,29.9,84,standart
Hamkor Bank,HAM001410,2026-02,jismoniy,sanoat,3157698423,19.08,24,standart
Hamkor Bank,HAM001411,2025-11,yuridik,sanoat,10644649,14.56,60,standart
Hamkor Bank,HAM001412,2025-12,jismoniy,savdo,763782215,27.89,84,standart
Hamkor Bank,HAM001413,2026-03,yuridik,savdo,9398862,20.24,24,standart
Hamkor Bank,HAM001414,2026-01,yuridik,qurilish,24319504,14.73,60,standart
Hamkor Bank,HAM001415,2026-03,jismoniy,xizmat,4455104,26.48,60,standart
Hamkor Bank,HAM001416,2026-03,yuridik,savdo,75677702,18.64,18,standart
Hamkor Bank,HAM001417,2026-01,jismoniy,qurilish,343749126,20.22,12,standart
Hamkor Bank,HAM001418,2026-01,yuridik,qurilish,127799880,16.24,12,standart
Hamkor Bank,HAM001419,2025-11,yuridik,xizmat,1026238537,20.49,24,standart
Hamkor Bank,HAM001420,2026-03,jismoniy,xizmat,734153857,22.12,18,umidsiz
Hamkor Bank,HAM001421,2025-10,jismoniy,sanoat,64957568,16.17,60,standart
Hamkor Bank,HAM001422,2026-03,jismoniy,savdo,1664963021,27.28,6,standart
Hamkor Bank,HAM001423,2026-01,jismoniy,savdo,12975369,20.46,12,standartdan_past
Hamkor Bank,HAM001424,2025-12,yuridik,xizmat,55953993,25.46,24,standart
Hamkor Bank,HAM001425,2026-02,yuridik,savdo,38127084,22.41,36,standart
Hamkor Bank,HAM001426,2025-10,jismoniy,xizmat,1311642524,16.41,60,standart
Hamkor Bank,HAM001427,2026-03,yuridik,xizmat,10890485,21.4,18,standart
Hamkor Bank,HAM001428,2026-02,yuridik,xizmat,241089905,33.27,36,standart
Hamkor Bank,HAM001429,2025-11,jismoniy,xizmat,588896491,30.12,84,standart
Hamkor Bank,HAM001430,2026-01,yuridik,xizmat,3326435,18.48,18,standart
Hamkor Bank,HAM001431,2026-03,yuridik,qishloq_xoj,103667759,21.88,84,standart
Hamkor Bank,HAM001432,2025-12,jismoniy,savdo,1026067636,18.0,12,standartdan_past
Hamkor Bank,HAM001433,2026-01,yuridik,sanoat,1540790,21.04,60,standart
Hamkor Bank,HAM001434,2026-03,yuridik,sanoat,431215656,30.37,36,standart
Hamkor Bank,HAM001435,2025-10,yuridik,qurilish,3849396060,20.79,6,standart
Hamkor Bank,HAM001436,2026-01,jismoniy,qurilish,4955662819,22.09,18,standart
Hamkor Bank,HAM001437,2025-11,yuridik,qurilish,119072499,20.46,84,standart
Hamkor Bank,HAM001438,2026-02,jismoniy,qurilish,1381205,23.1,6,standart
Hamkor Bank,HAM001439,2025-10,jismoniy,savdo,1025473474,16.09,60,standart
Hamkor Bank,HAM001440,2025-11,jismoniy,xizmat,1052906,29.8,6,standart
Hamkor Bank,HAM001441,2025-10,jismoniy,sanoat,791735768,15.4,6,standart
Hamkor Bank,HAM001442,2025-11,yuridik,qurilish,9358029,14.3,18,standart
Hamkor Bank,HAM001443,2025-11,yuridik,xizmat,109421319,17.19,12,standart
Hamkor Bank,HAM001444,2025-12,jismoniy,xizmat,14590432,32.93,24,standart
Hamkor Bank,HAM001445,2025-12,jismoniy,qishloq_xoj,1349886,25.65,60,shubhali
Hamkor Bank,HAM001446,2025-10,jismoniy,qishloq_xoj,4683876,32.69,24,standart
Hamkor Bank,HAM001447,2026-03,yuridik,xizmat,262405261,32.49,84,standart
Hamkor Bank,HAM001448,2026-02,jismoniy,xizmat,40244331,24.78,84,standart
Hamkor Bank,HAM001449,2025-11,yuridik,sanoat,3330345021,16.78,36,standart
Hamkor Bank,HAM001450,2026-03,yuridik,savdo,24581964,29.05,6,standart
Hamkor Bank,HAM001451,2026-01,jismoniy,sanoat,6594084892,20.32,36,standart
Hamkor Bank,HAM001452,2025-11,yuridik,qishloq_xoj,5835919238,22.3,18,standart
Hamkor Bank,HAM001453,2026-02,jismoniy,qurilish,5598639,21.06,18,standart
Hamkor Bank,HAM001454,2026-03,jismoniy,xizmat,1773191,26.12,60,standart
Hamkor Bank,HAM001455,2025-11,jismoniy,qishloq_xoj,1939030,29.65,24,standart
Hamkor Bank,HAM001456,2026-01,jismoniy,xizmat,299025253,21.27,24,standart
Hamkor Bank,HAM001457,2025-12,yuridik,qishloq_xoj,1837855,22.76,36,standart
Hamkor Bank,HAM001458,2025-11,jismoniy,savdo,22107805,22.7,24,standart
Hamkor Bank,HAM001459,2025-10,jismoniy,qurilish,7560952187,26.61,60,standart
Hamkor Bank,HAM001460,2026-03,jismoniy,qurilish,7675355446,19.49,18,standart
Hamkor Bank,HAM001461,2026-02,yuridik,qurilish,4798505,26.22,24,standart
Hamkor Bank,HAM001462,2025-11,yuridik,xizmat,39705213,25.2,18,standart
Hamkor Bank,HAM001463,2025-10,yuridik,qurilish,22029072,33.6,24,standart
Hamkor Bank,HAM001464,2026-03,jismoniy,qurilish,3096561220,18.22,6,standart
Hamkor Bank,HAM001465,2025-10,jismoniy,savdo,161903974,30.92,84,standart
Hamkor Bank,HAM001466,2025-12,yuridik,qishloq_xoj,712560043,23.8,18,shubhali
Hamkor Bank,HAM001467,2025-10,yuridik,savdo,5249133,26.6,24,standart
Hamkor Bank,HAM001468,2025-10,yuridik,savdo,660486327,32.59,12,standart
Hamkor Bank,HAM001469,2026-03,jismoniy,sanoat,3713174,25.42,12,standart
Hamkor Bank,HAM001470,2025-12,yuridik,qishloq_xoj,2282391,29.71,6,standart
Hamkor Bank,HAM001471,2025-11,jismoniy,xizmat,32086646,27.64,36,standart
Hamkor Bank,HAM001472,2026-01,jismoniy,qurilish,28861538,18.56,18,standartdan_past
Hamkor Bank,HAM001473,2026-01,jismoniy,xizmat,4112585,32.15,60,standartdan_past
Hamkor Bank,HAM001474,2026-02,jismoniy,xizmat,2043607,29.12,36,standart
Hamkor Bank,HAM001475,2026-01,jismoniy,savdo,5955945,26.42,24,standart
Hamkor Bank,HAM001476,2026-01,jismoniy,qurilish,68480626,26.11,36,standartdan_past
Hamkor Bank,HAM001477,2025-10,yuridik,xizmat,1999638045,17.21,60,standart
Hamkor Bank,HAM001478,2025-10,yuridik,qishloq_xoj,2182947176,31.18,84,shubhali
Hamkor Bank,HAM001479,2026-01,jismoniy,sanoat,7736740772,20.01,24,standartdan_past
Hamkor Bank,HAM001480,2025-12,jismoniy,xizmat,8183825140,21.06,18,standart
Hamkor Bank,HAM001481,2026-01,yuridik,savdo,10807103,32.36,84,standart
Hamkor Bank,HAM001482,2026-01,jismoniy,xizmat,13139494,25.18,84,standart
Hamkor Bank,HAM001483,2026-01,jismoniy,savdo,1300583353,20.78,24,standart
Hamkor Bank,HAM001484,2025-10,yuridik,qurilish,104083534,14.23,12,standart
Hamkor Bank,HAM001485,2026-01,yuridik,xizmat,15981232,16.46,84,standart
Hamkor Bank,HAM001486,2025-12,jismoniy,sanoat,50098847,16.21,18,standart
Hamkor Bank,HAM001487,2026-01,jismoniy,qurilish,16408742,21.51,36,standart
Hamkor Bank,HAM001488,2025-11,jismoniy,qurilish,118196958,20.46,60,standart
Hamkor Bank,HAM001489,2025-11,yuridik,savdo,862693310,25.56,12,standart
Hamkor Bank,HAM001490,2025-12,jismoniy,savdo,3406315688,14.71,36,standart
Hamkor Bank,HAM001491,2025-12,jismoniy,qurilish,432462673,23.63,84,standart
Hamkor Bank,HAM001492,2026-03,yuridik,qishloq_xoj,7794616327,30.01,84,standart
Hamkor Bank,HAM001493,2026-03,yuridik,savdo,16036596,23.74,84,standart
Hamkor Bank,HAM001494,2026-02,jismoniy,sanoat,2860553562,32.81,6,standart
Hamkor Bank,HAM001495,2025-11,yuridik,savdo,3658273,14.77,18,standart
Hamkor Bank,HAM001496,2025-11,jismoniy,savdo,3663173421,21.54,6,standart
Hamkor Bank,HAM001497,2025-11,yuridik,qurilish,1178451,17.86,24,standart
Hamkor Bank,HAM001498,2025-11,yuridik,sanoat,6680531199,21.0,6,standart
Hamkor Bank,HAM001499,2025-11,yuridik,savdo,551526078,23.98,18,standart
Hamkor Bank,HAM001500,2026-03,jismoniy,savdo,4591616362,25.46,24,standartdan_past
Hamkor Bank,HAM001501,2026-02,yuridik,qishloq_xoj,923992483,19.19,36,standartdan_past
Hamkor Bank,HAM001502,2025-10,yuridik,qurilish,1480760100,15.23,36,standart
Hamkor Bank,HAM001503,2026-03,yuridik,savdo,11028904,17.95,36,shubhali
Hamkor Bank,HAM001504,2025-11,jismoniy,qishloq_xoj,17052265,33.87,60,standart
Hamkor Bank,HAM001505,2026-02,jismoniy,sanoat,6232690,33.44,36,standart
Hamkor Bank,HAM001506,2026-02,yuridik,qurilish,400218686,17.3,24,standart
Hamkor Bank,HAM001507,2026-03,jismoniy,sanoat,140529136,19.82,6,standart
Hamkor Bank,HAM001508,2025-12,jismoniy,savdo,178413019,32.92,12,standart
Hamkor Bank,HAM001509,2026-01,jismoniy,qurilish,872579999,23.93,18,standart
Hamkor Bank,HAM001510,2026-02,yuridik,qurilish,96095362,21.53,36,standartdan_past
Hamkor Bank,HAM001511,2025-12,yuridik,qurilish,281960721,24.1,36,standart
Hamkor Bank,HAM001512,2025-10,yuridik,sanoat,47131271,16.52,84,standart
Hamkor Bank,HAM001513,2026-03,yuridik,savdo,91420807,22.82,24,shubhali
Hamkor Bank,HAM001514,2026-03,jismoniy,xizmat,3248107863,31.79,12,standart
Hamkor Bank,HAM001515,2026-03,yuridik,qishloq_xoj,2987527324,14.22,60,standart
Hamkor Bank,HAM001516,2025-10,jismoniy,qurilish,3572082644,27.6,36,standart
Hamkor Bank,HAM001517,2025-12,jismoniy,qishloq_xoj,327679116,30.6,36,standart
Hamkor Bank,HAM001518,2026-03,jismoniy,sanoat,1902693184,32.94,84,standart
Hamkor Bank,HAM001519,2026-02,yuridik,savdo,46193583,16.49,36,standartdan_past
Hamkor Bank,HAM001520,2025-12,jismoniy,sanoat,77639066,28.32,60,standart
Hamkor Bank,HAM001521,2025-11,yuridik,qishloq_xoj,22962699,21.34,60,standart
Hamkor Bank,HAM001522,2026-03,yuridik,xizmat,1538650,22.13,36,standart
Hamkor Bank,HAM001523,2026-02,jismoniy,sanoat,5891175854,28.87,6,standart
Hamkor Bank,HAM001524,2025-12,yuridik,qishloq_xoj,225908780,18.07,60,standart
Hamkor Bank,HAM001525,2026-01,yuridik,qishloq_xoj,75854184,31.52,60,shubhali
Hamkor Bank,HAM001526,2026-02,yuridik,qurilish,30084974,23.29,6,standart
Hamkor Bank,HAM001527,2026-02,yuridik,savdo,418774715,31.46,84,standart
Hamkor Bank,HAM001528,2026-03,yuridik,qurilish,1823878489,32.38,60,standart
Hamkor Bank,HAM001529,2025-12,jismoniy,qurilish,128447866,14.76,36,standart
Hamkor Bank,HAM001530,2026-02,jismoniy,qishloq_xoj,37487145,20.76,36,standart
Hamkor Bank,HAM001531,2025-10,jismoniy,sanoat,3744540,27.02,12,standart
Hamkor Bank,HAM001532,2026-02,yuridik,sanoat,11399782,20.52,60,standart
Hamkor Bank,HAM001533,2025-11,jismoniy,sanoat,4572088,30.36,12,standart
Hamkor Bank,HAM001534,2025-10,yuridik,savdo,649195855,25.77,18,standart
Hamkor Bank,HAM001535,2025-12,yuridik,qurilish,1579530938,20.69,84,standart
Hamkor Bank,HAM001536,2025-12,yuridik,qishloq_xoj,5070230,15.11,24,shubhali
Hamkor Bank,HAM001537,2025-10,jismoniy,xizmat,1599712,18.57,24,standart
Hamkor Bank,HAM001538,2025-12,yuridik,xizmat,1393573731,22.49,84,standart
Hamkor Bank,HAM001539,2025-10,jismoniy,sanoat,1458380842,33.75,36,standart
Hamkor Bank,HAM001540,2025-11,jismoniy,savdo,48854382,23.86,84,standart
Hamkor Bank,HAM001541,2026-01,yuridik,sanoat,208063479,20.29,84,standart
Hamkor Bank,HAM001542,2025-12,yuridik,qurilish,91915201,22.65,36,standart
Hamkor Bank,HAM001543,2025-11,yuridik,qurilish,1127002,33.66,24,standart
Hamkor Bank,HAM001544,2026-02,jismoniy,qurilish,13688398,30.86,60,standart
Hamkor Bank,HAM001545,2025-12,yuridik,savdo,4124274182,14.29,18,standart
Hamkor Bank,HAM001546,2025-11,jismoniy,xizmat,6257570101,14.92,12,standart
Hamkor Bank,HAM001547,2026-02,yuridik,qurilish,2200760942,14.89,24,standart
Hamkor Bank,HAM001548,2025-12,yuridik,xizmat,1436526526,25.7,60,standart
Hamkor Bank,HAM001549,2025-10,yuridik,qurilish,107696662,31.46,24,umidsiz
Hamkor Bank,HAM001550,2026-02,yuridik,qishloq_xoj,256166691,16.89,12,standart
Hamkor Bank,HAM001551,2026-03,yuridik,qurilish,102723818,30.69,24,standart
Hamkor Bank,HAM001552,2025-12,jismoniy,qurilish,165389517,33.07,6,standartdan_past
Hamkor Bank,HAM001553,2026-02,yuridik,savdo,3492615,31.38,18,standart
Hamkor Bank,HAM001554,2025-12,jismoniy,qishloq_xoj,3797525,24.02,12,standart
Hamkor Bank,HAM001555,2025-10,jismoniy,qurilish,3280531812,31.04,6,standart
Hamkor Bank,HAM001556,2025-12,jismoniy,sanoat,356569277,16.63,24,standart
Hamkor Bank,HAM001557,2025-12,yuridik,savdo,873274781,19.11,36,standart
Hamkor Bank,HAM001558,2025-11,jismoniy,sanoat,14539940,31.71,84,standart
Hamkor Bank,HAM001559,2026-03,jismoniy,savdo,3164394,18.07,36,standart
Hamkor Bank,HAM001560,2026-01,yuridik,qurilish,50771375,29.79,6,standart
Hamkor Bank,HAM001561,2026-02,jismoniy,qurilish,40982672,24.02,18,shubhali
Hamkor Bank,HAM001562,2025-10,yuridik,qishloq_xoj,3624806,31.7,36,standart
Hamkor Bank,HAM001563,2026-03,yuridik,xizmat,166442531,17.94,36,standart
Hamkor Bank,HAM001564,2026-02,yuridik,qurilish,3281894,30.31,18,standartdan_past
Hamkor Bank,HAM001565,2025-12,yuridik,xizmat,1183522,19.51,84,standart
Hamkor Bank,HAM001566,2026-01,jismoniy,savdo,121767516,22.68,36,standart
Hamkor Bank,HAM001567,2026-03,jismoniy,sanoat,33003687,15.9,6,standart
Hamkor Bank,HAM001568,2025-11,jismoniy,sanoat,10879246,25.54,12,standart
Hamkor Bank,HAM001569,2025-12,yuridik,qishloq_xoj,1126213,20.89,84,standart
Hamkor Bank,HAM001570,2026-03,yuridik,sanoat,19361508,19.24,60,standart
Hamkor Bank,HAM001571,2026-02,yuridik,sanoat,2984793337,30.07,60,standart
Hamkor Bank,HAM001572,2025-12,jismoniy,sanoat,9573640760,32.63,18,standart
Hamkor Bank,HAM001573,2026-02,yuridik,savdo,1072133662,17.64,6,standartdan_past
Hamkor Bank,HAM001574,2025-10,jismoniy,qishloq_xoj,16521778,28.96,24,standart
Hamkor Bank,HAM001575,2026-01,yuridik,qurilish,343074375,30.29,60,standartdan_past
Hamkor Bank,HAM001576,2025-11,yuridik,sanoat,1157680013,26.49,24,standart
Hamkor Bank,HAM001577,2025-11,jismoniy,xizmat,4320962,14.47,12,standart
Hamkor Bank,HAM001578,2026-01,yuridik,sanoat,70262626,32.78,18,standart
Hamkor Bank,HAM001579,2026-03,yuridik,sanoat,10923086,26.62,84,standart
Hamkor Bank,HAM001580,2026-03,jismoniy,savdo,142607365,33.07,60,standartdan_past
Hamkor Bank,HAM001581,2026-03,yuridik,sanoat,10204203,18.9,84,standart
Hamkor Bank,HAM001582,2025-12,jismoniy,xizmat,1174220453,28.61,60,standart
Hamkor Bank,HAM001583,2026-01,jismoniy,sanoat,2018463,28.18,24,standart
Hamkor Bank,HAM001584,2025-10,jismoniy,qurilish,1829543,16.78,60,standart
Hamkor Bank,HAM001585,2026-01,jismoniy,qishloq_xoj,6270723707,31.76,60,standart
Hamkor Bank,HAM001586,2026-02,jismoniy,savdo,1450914740,18.5,18,standart
Hamkor Bank,HAM001587,2026-03,jismoniy,qishloq_xoj,2626219,24.23,84,standart
Hamkor Bank,HAM001588,2025-11,jismoniy,qishloq_xoj,18262399,32.15,24,standart
Hamkor Bank,HAM001589,2026-02,jismoniy,qurilish,8559397,30.23,18,standart
Hamkor Bank,HAM001590,2026-02,jismoniy,xizmat,744170577,18.54,6,standart
Hamkor Bank,HAM001591,2026-01,jismoniy,xizmat,50052668,28.27,60,standart
Hamkor Bank,HAM001592,2026-02,yuridik,sanoat,964754235,14.47,18,standart
Hamkor Bank,HAM001593,2026-01,yuridik,savdo,1178602,18.18,60,standart
Hamkor Bank,HAM001594,2025-10,jismoniy,savdo,2364374,26.88,36,standart
Hamkor Bank,HAM001595,2026-03,jismoniy,qurilish,6055534957,27.94,6,standart
Hamkor Bank,HAM001596,2026-02,jismoniy,savdo,69664147,26.74,36,standartdan_past
Hamkor Bank,HAM001597,2025-11,yuridik,sanoat,3146356,24.29,84,umidsiz
Hamkor Bank,HAM001598,2026-02,jismoniy,qurilish,738521493,26.05,84,shubhali
Hamkor Bank,HAM001599,2025-12,jismoniy,savdo,324177895,24.18,60,standart
Hamkor Bank,HAM001600,2025-11,yuridik,xizmat,2776499,15.51,84,standart
Hamkor Bank,HAM001601,2026-01,yuridik,sanoat,3135833816,24.23,24,standart
Hamkor Bank,HAM001602,2026-03,jismoniy,savdo,8621715944,17.45,24,standart
Hamkor Bank,HAM001603,2025-11,jismoniy,qurilish,1420335,27.9,12,standartdan_past
Hamkor Bank,HAM001604,2026-02,jismoniy,qurilish,11179596,21.03,36,standart
Hamkor Bank,HAM001605,2025-11,jismoniy,qurilish,6577946,30.54,12,standart
Hamkor Bank,HAM001606,2026-03,jismoniy,savdo,132390007,19.32,60,standart
Hamkor Bank,HAM001607,2026-03,jismoniy,savdo,2944518,32.47,24,standart
Hamkor Bank,HAM001608,2026-03,jismoniy,qurilish,8265199,24.39,6,standart
Hamkor Bank,HAM001609,2026-03,yuridik,qurilish,2387089,15.03,12,standart
Hamkor Bank,HAM001610,2025-12,jismoniy,savdo,392418325,17.13,84,standart
Hamkor Bank,HAM001611,2026-01,yuridik,savdo,12496944,32.14,24,standart
Hamkor Bank,HAM001612,2026-03,yuridik,sanoat,2728769981,24.79,12,standart
Hamkor Bank,HAM001613,2026-02,jismoniy,xizmat,1016954285,21.69,12,standart
Hamkor Bank,HAM001614,2026-01,jismoniy,qurilish,555886831,30.71,18,standart
Hamkor Bank,HAM001615,2026-03,yuridik,qishloq_xoj,3917650901,23.24,84,standart
Hamkor Bank,HAM001616,2026-01,jismoniy,qishloq_xoj,3941829,26.02,36,standart
Hamkor Bank,HAM001617,2025-11,yuridik,savdo,4658631557,33.48,6,standart
Hamkor Bank,HAM001618,2025-12,yuridik,qurilish,4706538897,18.05,18,standart
Hamkor Bank,HAM001619,2025-11,yuridik,xizmat,1555698,22.73,24,shubhali
Hamkor Bank,HAM001620,2025-12,yuridik,qurilish,63353982,25.33,18,standart
Hamkor Bank,HAM001621,2025-12,yuridik,qurilish,5733998130,33.31,6,standart
Hamkor Bank,HAM001622,2025-11,yuridik,qishloq_xoj,71845082,16.77,84,standart
Hamkor Bank,HAM001623,2026-02,jismoniy,xizmat,4332616,14.92,18,standart
Hamkor Bank,HAM001624,2026-01,yuridik,qishloq_xoj,6296943,22.09,24,standart
Hamkor Bank,HAM001625,2025-11,yuridik,xizmat,6331544,15.52,24,standartdan_past
Hamkor Bank,HAM001626,2025-11,jismoniy,sanoat,6032908522,20.74,60,standart
Hamkor Bank,HAM001627,2026-03,yuridik,sanoat,1022943,28.9,60,standartdan_past
Hamkor Bank,HAM001628,2025-10,jismoniy,savdo,6476081,15.52,36,standart
Hamkor Bank,HAM001629,2025-11,jismoniy,qishloq_xoj,4171706,30.75,36,standart
Hamkor Bank,HAM001630,2025-10,jismoniy,sanoat,5562218,17.66,12,standartdan_past
Hamkor Bank,HAM001631,2025-12,jismoniy,qishloq_xoj,4587739496,28.4,6,standartdan_past
Hamkor Bank,HAM001632,2025-11,yuridik,xizmat,63713806,30.06,12,umidsiz
Hamkor Bank,HAM001633,2026-01,yuridik,qishloq_xoj,17203412,24.69,18,standart
Hamkor Bank,HAM001634,2025-10,yuridik,savdo,2294615,27.45,24,standart
Hamkor Bank,HAM001635,2026-03,yuridik,qurilish,20802232,21.53,84,standart
Hamkor Bank,HAM001636,2025-11,jismoniy,qurilish,60266359,21.15,36,standartdan_past
Hamkor Bank,HAM001637,2026-03,jismoniy,sanoat,4601398013,25.69,84,standartdan_past
Hamkor Bank,HAM001638,2026-01,jismoniy,savdo,8939009,27.32,6,standart
Hamkor Bank,HAM001639,2025-11,yuridik,qishloq_xoj,113195776,30.58,36,standart
Hamkor Bank,HAM001640,2025-12,yuridik,qishloq_xoj,68309972,17.06,6,standart
Hamkor Bank,HAM001641,2025-11,jismoniy,savdo,2664131,28.31,84,standart
Hamkor Bank,HAM001642,2025-11,jismoniy,savdo,3720901121,18.96,36,standart
Hamkor Bank,HAM001643,2026-03,yuridik,xizmat,209871781,16.51,12,standart
Hamkor Bank,HAM001644,2025-12,yuridik,qishloq_xoj,9928279,24.1,36,standart
Hamkor Bank,HAM001645,2026-02,yuridik,qishloq_xoj,14678666,16.2,12,standart
Hamkor Bank,HAM001646,2025-10,yuridik,qurilish,2841888,27.08,36,standart
Hamkor Bank,HAM001647,2025-12,jismoniy,savdo,1522227,16.35,36,standart
Hamkor Bank,HAM001648,2025-12,jismoniy,sanoat,3054137,18.67,6,standart
Hamkor Bank,HAM001649,2025-10,yuridik,savdo,1148260136,27.15,36,shubhali
Hamkor Bank,HAM001650,2026-02,jismoniy,sanoat,1063053,31.2,36,standart
Hamkor Bank,HAM001651,2025-11,yuridik,savdo,2431012,24.48,36,standart
Hamkor Bank,HAM001652,2025-12,jismoniy,sanoat,39575016,30.82,36,standart
Hamkor Bank,HAM001653,2025-12,jismoniy,qurilish,655407317,22.92,24,standart
Hamkor Bank,HAM001654,2026-01,jismoniy,qurilish,527605942,29.36,60,standart
Hamkor Bank,HAM001655,2025-10,jismoniy,savdo,69345633,18.05,24,standart
